STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 12:54,FM-15,BKN:07 14 BKN:07 24 OVC:08 50,10.00,-RA:02 |RA:61 |RA:61,46,7.8,44,6.5,41,5.0,83,7,090,,30.12,1,,30.15,0.01,30.15,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 13:00,FM-16,SCT:04 14 BKN:07 46,10.00,-RA:02 |RA:61 |RA:61,46,8.0,44,6.5,41,5.0,82,7,080,,30.11,1,-0.00,30.15,,30.14,,46,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 13:34,FM-16,BKN:07 17 BKN:07 44 OVC:08 90,10.00,,45,7.0,42,5.7,39,4.0,81,7,090,,30.11,,,,T,30.14,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 13:54,FM-15,FEW:02 13 BKN:07 17 OVC:08 85,10.00,,45,7.2,43,6.0,40,4.4,83,8,090,,30.10,,,30.13,T,30.13,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 14:07,FM-16,SCT:04 19 OVC:08 85,10.00,,45,7.0,42,5.7,39,4.0,81,8,090,,30.09,,,,,30.12,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 14:54,FM-15,SCT:04 75 OVC:08 80,10.00,-RA:02 |RA:61 |RA:61,44,6.7,42,5.4,39,3.9,83,6,090,,30.10,,,30.14,T,30.13,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 15:54,FM-15,FEW:02 12 BKN:07 45 OVC:08 55,10.00,-RA:02 |RA:61 |RA:61,44,6.7,42,5.4,39,3.9,83,6,140,,30.12,3,,30.15,T,30.15,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 16:00,FM-12,,9.94,||RA:61,44,6.7,42,5.4,39,3.9,83,6,140,,30.13,3,-0.00,30.15,,,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 16:54,FM-15,FEW:02 16 OVC:08 42,10.00,,44,6.7,42,5.4,39,3.9,83,6,130,,30.13,,,30.16,0.00,30.16,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 17:14,FM-16,BKN:07 14 OVC:08 42,10.00,-RA:02 |RA:61 |RA:61,45,7.0,41,5.3,37,3.0,76,5,140,,30.13,,,,T,30.16,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 17:32,FM-16,SCT:04 14 OVC:08 46,10.00,-RA:02 |RA:61 |RA:61,45,7.0,41,5.3,37,3.0,76,5,120,,30.12,,,,T,30.15,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 17:54,FM-15,BKN:07 46 OVC:08 60,10.00,-RA:02 |RA:61 |RA:61,44,6.7,41,5.2,38,3.3,79,6,110,,30.10,,,30.13,0.01,30.13,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 18:54,FM-15,BKN:07 43 OVC:08 50,9.00,-RA:02 |RA:61 |RA:61,43,6.1,41,4.9,38,3.3,82,7,130,,30.11,8,,30.14,0.01,30.14,,,,,,,,,,0457,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 19:00,FM-12,,8.70,||RA:61,43,6.1,41,4.9,38,3.3,82,7,130,,30.12,8,+0.01,30.14,,,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 19:46,FM-16,OVC:08 29,3.00,-RA:02 BR:1 |RA:61 |RA:61,43,6.0,40,4.7,37,3.0,81,7,140,,30.13,,,,0.03,30.16,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 19:52,FM-16,SCT:04 26 BKN:07 32 OVC:08 41,3.00,-RA:02 BR:1 |RA:61 |,43,6.0,41,5.1,39,4.0,87,7,140,,30.14,,,,,30.17,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 19:54,FM-15,SCT:04 26 BKN:07 34 OVC:08 41,3.00,-RA:02 BR:1 |RA:61 |RA:61,42,5.6,41,4.8,39,3.9,89,6,140,,30.14,,,30.17,0.03,30.17,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 20:05,FM-16,BKN:07 26 OVC:08 36,3.00,-RA:02 BR:1 |RA:61 |RA:61,43,6.0,41,5.1,39,4.0,87,3,130,,30.14,,,,T,30.17,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 20:54,FM-15,FEW:02 10 BKN:07 15 OVC:08 24,3.00,-RA:02 BR:1 |RA:61 |RA:61,42,5.6,41,4.8,39,3.9,89,3,100,,30.15,,,30.18,0.04,30.18,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 21:54,FM-15,FEW:02 10 BKN:07 15 OVC:08 24,3.00,-RA:02 BR:1 |RA:61 |RA:61,42,5.6,41,4.8,39,3.9,89,0,000,,30.16,3,,30.19,0.01,30.19,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 22:00,FM-12,,2.98,||RA:61,42,5.6,41,4.8,39,3.9,89,0,000,,30.17,3,-0.02,30.19,,,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 22:54,FM-15,FEW:02 10 BKN:07 15 OVC:08 24,3.00,-RA:02 BR:1 |RA:61 |RA:61,42,5.6,41,4.8,39,3.9,89,6,050,,30.14,,,30.17,0.02,30.17,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 23:54,FM-15,SCT:04 14 BKN:07 24 OVC:08 35,3.00,-RA:02 BR:1 |RA:61 |RA:61,42,5.6,41,4.8,39,3.9,89,6,040,,30.13,,,30.16,T,30.16,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-19 23:59,SOD,,,,,,,,,,,,,,,,,,,,52,42,47,-2.4,78,39,43,18,0,0456,1831,RA:16 BR:13,0.15,0.0,,30.04,30.10,6.4,17,360,14,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 00:54,FM-15,FEW:02 15 BKN:07 29 OVC:08 37,3.00,,43,6.1,42,5.4,40,4.4,89,8,040,,30.10,8,,30.13,T,30.13,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 01:00,FM-12,,2.98,,43,6.1,42,5.4,40,4.4,89,8,040,,30.11,8,+0.05,30.13,,,52,42,47,-2.7,,,,18,0,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 01:52,FM-16,FEW:02 15 OVC:08 37,3.00,,45,7.0,42,5.7,39,4.0,81,11,060,,30.08,,,,,30.11,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 01:54,FM-15,FEW:02 15 OVC:08 37,3.00,,44,6.7,42,5.4,39,3.9,83,10,060,,30.08,,,30.11,0.00,30.11,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 02:54,FM-15,OVC:08 35,3.00,,44,6.7,42,5.4,39,3.9,83,9,070,,30.07,,,30.10,0.00,30.10,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 03:54,FM-15,OVC:08 35,3.00,,44,6.7,42,5.7,40,4.4,85,13,070,,30.06,6,,30.09,0.00,30.09,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 04:00,FM-12,,2.98,,44,6.7,42,5.7,40,4.4,85,13,070,,30.07,6,+0.04,30.09,,,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 04:16,FM-16,FEW:02 15 OVC:08 35,8.00,,45,7.0,42,5.7,39,4.0,81,16,070,,30.05,,,,,30.08,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 04:54,FM-15,FEW:02 15 OVC:08 35,8.00,,43,6.1,41,5.1,39,3.9,86,15,080,,30.05,,,30.08,T,30.08,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 05:54,FM-15,FEW:02 17 OVC:08 33,10.00,,44,6.7,41,5.2,38,3.3,79,16,080,,30.02,,,30.05,0.00,30.05,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 06:54,FM-15,OVC:08 29,10.00,,44,6.7,41,5.2,38,3.3,79,14,070,,30.03,5,,30.06,0.00,30.06,,,,,,,,,,0456,1831,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 07:00,FM-12,,9.94,,44,6.7,41,5.2,38,3.3,79,14,070,,30.04,5,+0.03,30.06,,,52,,,,,,,,,0456,1831,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 07:54,FM-15,OVC:08 25,10.00,,44,6.7,41,5.2,38,3.3,79,15,070,,30.00,,,30.03,0.00,30.03,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 08:54,FM-15,OVC:08 15,10.00,,44,6.7,41,5.2,38,3.3,79,16,080,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 09:13,FM-16,BKN:07 13 OVC:08 37,10.00,,45,7.0,41,5.2,37,3.0,76,14,080,,29.96,,,,,29.99,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 09:54,FM-15,BKN:07 13 OVC:08 37,9.00,,44,6.7,42,5.4,39,3.9,83,16,080,,29.94,6,,29.97,0.00,29.97,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 10:00,FM-12,,8.70,,44,6.7,42,5.4,39,3.9,83,16,080,,29.95,6,+0.09,29.97,,,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 10:21,FM-16,BKN:07 8 BKN:07 14 OVC:08 37,6.00,BR:1 ||,43,6.0,41,5.1,39,4.0,87,13,070,,29.92,,,,,29.95,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 10:45,FM-16,BKN:07 8 OVC:08 14,2.00,BR:1 ||,43,6.0,41,5.1,39,4.0,87,11,070,,29.91,,,,,29.94,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 10:52,FM-16,BKN:07 4 OVC:08 10,2.00,BR:1 ||,43,6.0,41,5.1,39,4.0,87,11,050,,29.92,,,,,29.95,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 10:54,FM-15,BKN:07 4 OVC:08 10,2.00,BR:1 ||,43,6.1,42,5.6,41,5.0,93,10,040,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 11:17,FM-16,BKN:07 4 OVC:08 10,1.50,BR:1 ||,43,6.0,42,5.6,41,5.0,93,14,020,,29.90,,,,,29.93,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 11:54,FM-15,BKN:07 4 OVC:08 10,1.00,BR:1 ||,44,6.7,43,5.9,41,5.0,89,10,050,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 12:32,FM-16,BKN:07 4,3.00,BR:1 ||,45,7.0,43,6.2,41,5.0,87,8,060,,29.84,,,,,29.87,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 12:54,FM-15,BKN:07 4,3.00,BR:1 ||,45,7.2,43,6.2,41,5.0,86,7,070,,29.82,8,,29.85,0.00,29.85,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 12:57,FM-16,SCT:04 4 OVC:08 7,3.00,,45,7.0,43,6.2,41,5.0,87,7,070,,29.82,8,+0.12,29.85,,29.85,,43,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 13:54,FM-15,SCT:04 4 OVC:08 7,10.00,,45,7.2,43,6.2,41,5.0,86,6,010,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 14:54,FM-15,FEW:02 7 OVC:08 9,10.00,,45,7.2,43,5.9,40,4.4,83,7,350,,29.82,,,29.85,0.00,29.85,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 15:54,FM-15,FEW:02 8 OVC:08 9,10.00,,45,7.2,43,5.9,40,4.4,83,5,340,,29.81,6,,29.84,0.00,29.84,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 16:00,FM-12,,9.94,,45,7.2,43,5.9,40,4.4,83,5,340,,29.82,6,+0.01,29.84,,,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 16:54,FM-15,SCT:04 8 OVC:08 9,10.00,,45,7.2,43,5.9,40,4.4,83,6,040,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 17:54,FM-15,SCT:04 7 OVC:08 8,10.00,,44,6.7,43,5.9,41,5.0,89,5,050,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 18:46,FM-16,BKN:07 3 OVC:08 7,3.00,BR:1 ||,43,6.0,42,5.6,41,5.0,93,7,110,,29.79,,,,,29.82,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 18:52,FM-16,SCT:04 3 OVC:08 7,3.00,BR:1 ||,43,6.0,42,5.6,41,5.0,93,6,090,,29.80,,,,,29.83,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 18:54,FM-15,SCT:04 3 OVC:08 7,3.00,BR:1 ||,43,6.1,42,5.6,41,5.0,93,6,090,,29.80,6,,29.83,0.00,29.83,,,,,,,,,,0456,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 19:00,FM-12,,2.98,,43,6.1,42,5.6,41,5.0,93,6,090,,29.81,6,+0.01,29.83,,,,,,,,,,,,0454,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 19:16,FM-16,OVC:08 3,1.50,BR:1 ||,43,6.0,42,5.6,41,5.0,93,6,060,,29.81,,,,,29.84,,,,,,,,,,0454,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 19:40,FM-16,OVC:08 3,0.50,BR:1 |s |,43,6.0,42,5.6,41,5.0,93,6,080,,29.81,,,,,29.84,,,,,,,,,,0454,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 19:54,FM-15,SCT:04 2 OVC:08 3,0.50,BR:1 |s |,43,6.1,42,5.6,41,5.0,93,6,090,,29.81,,,29.84,0.00,29.84,,,,,,,,,,0454,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-04-20 20:54,FM-15,BKN:07 2 OVC:08 3,0.50,BR:1 |s |,42,5.6,42,5.3,41,5.0,96,6,080,,29.82,,,29.85,0.00,29.85,,,,,,,,,,0454,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
